"Time","avg(D+_density)","avg(D_density)","avg(em_density)"
3.10370e+02,3.55941e+20,2.80759e+15,3.55941e+20
3.10380e+02,3.56113e+20,2.80623e+15,3.56113e+20
3.10390e+02,3.56285e+20,2.80487e+15,3.56285e+20
3.10400e+02,3.56458e+20,2.80352e+15,3.56458e+20
3.10410e+02,3.56630e+20,2.80216e+15,3.56630e+20
3.10420e+02,3.56803e+20,2.80080e+15,3.56803e+20
3.10430e+02,3.56976e+20,2.79945e+15,3.56976e+20
3.10440e+02,3.57149e+20,2.79809e+15,3.57149e+20
3.10450e+02,3.57322e+20,2.79674e+15,3.57322e+20
3.10460e+02,3.57495e+20,2.79539e+15,3.57495e+20
3.10470e+02,3.57668e+20,2.79403e+15,3.57668e+20
3.10480e+02,3.57841e+20,2.79268e+15,3.57841e+20
3.10490e+02,3.58014e+20,2.79133e+15,3.58014e+20
3.10500e+02,3.58188e+20,2.78998e+15,3.58188e+20
3.10510e+02,3.58361e+20,2.78863e+15,3.58361e+20
3.10520e+02,3.58535e+20,2.78728e+15,3.58535e+20
3.10530e+02,3.58708e+20,2.78593e+15,3.58708e+20
3.10540e+02,3.58882e+20,2.78458e+15,3.58882e+20
3.10550e+02,3.59056e+20,2.78323e+15,3.59056e+20
3.10560e+02,3.59229e+20,2.78189e+15,3.59229e+20
3.10570e+02,3.59403e+20,2.78054e+15,3.59403e+20
3.10580e+02,3.59577e+20,2.77920e+15,3.59577e+20
3.10590e+02,3.59752e+20,2.77785e+15,3.59752e+20
3.10600e+02,3.59926e+20,2.77651e+15,3.59926e+20
3.10610e+02,3.60100e+20,2.77516e+15,3.60100e+20
3.10620e+02,3.60274e+20,2.77382e+15,3.60274e+20
3.10630e+02,3.60449e+20,2.77248e+15,3.60449e+20
3.10640e+02,3.60623e+20,2.77114e+15,3.60623e+20
3.10650e+02,3.60798e+20,2.76979e+15,3.60798e+20
3.10660e+02,3.60973e+20,2.76845e+15,3.60973e+20
3.10670e+02,3.61147e+20,2.76711e+15,3.61147e+20
3.10680e+02,3.61322e+20,2.76578e+15,3.61322e+20
3.10690e+02,3.61497e+20,2.76444e+15,3.61497e+20
3.10700e+02,3.61672e+20,2.76310e+15,3.61672e+20
3.10710e+02,3.61847e+20,2.76176e+15,3.61847e+20
3.10720e+02,3.62022e+20,2.76043e+15,3.62022e+20
3.10730e+02,3.62198e+20,2.75909e+15,3.62198e+20
3.10740e+02,3.62373e+20,2.75775e+15,3.62373e+20
3.10750e+02,3.62548e+20,2.75642e+15,3.62548e+20
3.10760e+02,3.62724e+20,2.75509e+15,3.62724e+20
3.10770e+02,3.62900e+20,2.75375e+15,3.62900e+20
3.10780e+02,3.63075e+20,2.75242e+15,3.63075e+20
3.10790e+02,3.63251e+20,2.75109e+15,3.63251e+20
3.10800e+02,3.63427e+20,2.74976e+15,3.63427e+20
3.10810e+02,3.63603e+20,2.74843e+15,3.63603e+20
3.10820e+02,3.63779e+20,2.74710e+15,3.63779e+20
3.10830e+02,3.63955e+20,2.74577e+15,3.63955e+20
3.10840e+02,3.64131e+20,2.74444e+15,3.64131e+20
3.10850e+02,3.64308e+20,2.74311e+15,3.64308e+20
3.10860e+02,3.64484e+20,2.74178e+15,3.64484e+20
3.10870e+02,3.64660e+20,2.74046e+15,3.64660e+20
3.10880e+02,3.64837e+20,2.73913e+15,3.64837e+20
3.10890e+02,3.65014e+20,2.73781e+15,3.65014e+20
3.10900e+02,3.65190e+20,2.73648e+15,3.65190e+20
3.10910e+02,3.65367e+20,2.73516e+15,3.65367e+20
3.10920e+02,3.65544e+20,2.73383e+15,3.65544e+20
3.10930e+02,3.65721e+20,2.73251e+15,3.65721e+20
3.10940e+02,3.65898e+20,2.73119e+15,3.65898e+20
3.10950e+02,3.66075e+20,2.72987e+15,3.66075e+20
3.10960e+02,3.66252e+20,2.72855e+15,3.66252e+20
3.10970e+02,3.66430e+20,2.72723e+15,3.66430e+20
3.10980e+02,3.66607e+20,2.72591e+15,3.66607e+20
3.10990e+02,3.66784e+20,2.72459e+15,3.66784e+20
3.11000e+02,3.66962e+20,2.72327e+15,3.66962e+20
3.11010e+02,3.67140e+20,2.72195e+15,3.67140e+20
3.11020e+02,3.67317e+20,2.72063e+15,3.67317e+20
3.11030e+02,3.67495e+20,2.71932e+15,3.67495e+20
3.11040e+02,3.67673e+20,2.71800e+15,3.67673e+20
3.11050e+02,3.67851e+20,2.71669e+15,3.67851e+20
3.11060e+02,3.68029e+20,2.71537e+15,3.68029e+20
3.11070e+02,3.68207e+20,2.71406e+15,3.68207e+20
3.11080e+02,3.68386e+20,2.71274e+15,3.68386e+20
3.11090e+02,3.68564e+20,2.71143e+15,3.68564e+20
3.11100e+02,3.68742e+20,2.71012e+15,3.68742e+20
3.11110e+02,3.68921e+20,2.70881e+15,3.68921e+20
3.11120e+02,3.69099e+20,2.70750e+15,3.69099e+20
3.11130e+02,3.69278e+20,2.70619e+15,3.69278e+20
3.11140e+02,3.69457e+20,2.70488e+15,3.69457e+20
3.11150e+02,3.69636e+20,2.70357e+15,3.69636e+20
3.11160e+02,3.69815e+20,2.70226e+15,3.69815e+20
3.11170e+02,3.69994e+20,2.70096e+15,3.69994e+20
3.11180e+02,3.70173e+20,2.69965e+15,3.70173e+20
3.11190e+02,3.70352e+20,2.69834e+15,3.70352e+20
3.11200e+02,3.70531e+20,2.69704e+15,3.70531e+20
3.11210e+02,3.70710e+20,2.69573e+15,3.70710e+20
3.11220e+02,3.70890e+20,2.69443e+15,3.70890e+20
3.11230e+02,3.71069e+20,2.69312e+15,3.71069e+20
3.11240e+02,3.71249e+20,2.69182e+15,3.71249e+20
3.11250e+02,3.71429e+20,2.69052e+15,3.71429e+20
3.11260e+02,3.71609e+20,2.68922e+15,3.71609e+20
3.11270e+02,3.71788e+20,2.68792e+15,3.71788e+20
3.11280e+02,3.71968e+20,2.68662e+15,3.71968e+20
3.11290e+02,3.72148e+20,2.68532e+15,3.72148e+20
3.11300e+02,3.72329e+20,2.68402e+15,3.72329e+20
3.11310e+02,3.72509e+20,2.68272e+15,3.72509e+20
3.11320e+02,3.72689e+20,2.68142e+15,3.72689e+20
3.11330e+02,3.72869e+20,2.68012e+15,3.72869e+20
3.11340e+02,3.73050e+20,2.67883e+15,3.73050e+20
3.11350e+02,3.73230e+20,2.67753e+15,3.73230e+20
3.11360e+02,3.73411e+20,2.67623e+15,3.73411e+20
3.11370e+02,3.73592e+20,2.67494e+15,3.73592e+20
3.11380e+02,3.73773e+20,2.67365e+15,3.73773e+20
3.11390e+02,3.73954e+20,2.67235e+15,3.73954e+20
3.11400e+02,3.74135e+20,2.67106e+15,3.74135e+20
3.11410e+02,3.74316e+20,2.66977e+15,3.74316e+20
3.11420e+02,3.74497e+20,2.66848e+15,3.74497e+20
3.11430e+02,3.74678e+20,2.66719e+15,3.74678e+20
3.11440e+02,3.74859e+20,2.66589e+15,3.74859e+20
3.11450e+02,3.75041e+20,2.66461e+15,3.75041e+20
3.11460e+02,3.75222e+20,2.66332e+15,3.75222e+20
3.11470e+02,3.75404e+20,2.66203e+15,3.75404e+20
3.11480e+02,3.75586e+20,2.66074e+15,3.75586e+20
3.11490e+02,3.75767e+20,2.65945e+15,3.75767e+20
3.11500e+02,3.75949e+20,2.65817e+15,3.75949e+20
3.11510e+02,3.76131e+20,2.65688e+15,3.76131e+20
3.11520e+02,3.76313e+20,2.65560e+15,3.76313e+20
3.11530e+02,3.76495e+20,2.65431e+15,3.76495e+20
3.11540e+02,3.76678e+20,2.65303e+15,3.76678e+20
3.11550e+02,3.76860e+20,2.65174e+15,3.76860e+20
3.11560e+02,3.77042e+20,2.65046e+15,3.77042e+20
3.11570e+02,3.77225e+20,2.64918e+15,3.77225e+20
3.11580e+02,3.77407e+20,2.64790e+15,3.77407e+20
3.11590e+02,3.77590e+20,2.64662e+15,3.77590e+20
3.11600e+02,3.77773e+20,2.64534e+15,3.77773e+20
3.11610e+02,3.77956e+20,2.64406e+15,3.77956e+20
3.11620e+02,3.78139e+20,2.64278e+15,3.78139e+20
3.11630e+02,3.78322e+20,2.64150e+15,3.78322e+20
3.11640e+02,3.78505e+20,2.64022e+15,3.78505e+20
3.11650e+02,3.78688e+20,2.63894e+15,3.78688e+20
3.11660e+02,3.78871e+20,2.63767e+15,3.78871e+20
3.11670e+02,3.79054e+20,2.63639e+15,3.79054e+20
3.11680e+02,3.79238e+20,2.63512e+15,3.79238e+20
3.11690e+02,3.79421e+20,2.63384e+15,3.79421e+20
3.11700e+02,3.79605e+20,2.63257e+15,3.79605e+20
3.11710e+02,3.79789e+20,2.63129e+15,3.79789e+20
3.11720e+02,3.79973e+20,2.63002e+15,3.79973e+20
3.11730e+02,3.80156e+20,2.62875e+15,3.80156e+20
3.11740e+02,3.80340e+20,2.62748e+15,3.80340e+20
3.11750e+02,3.80524e+20,2.62621e+15,3.80524e+20
3.11760e+02,3.80709e+20,2.62494e+15,3.80709e+20
3.11770e+02,3.80893e+20,2.62367e+15,3.80893e+20
3.11780e+02,3.81077e+20,2.62240e+15,3.81077e+20
3.11790e+02,3.81262e+20,2.62113e+15,3.81262e+20
3.11800e+02,3.81446e+20,2.61986e+15,3.81446e+20
3.11810e+02,3.81631e+20,2.61859e+15,3.81631e+20
3.11820e+02,3.81815e+20,2.61733e+15,3.81815e+20
3.11830e+02,3.82000e+20,2.61606e+15,3.82000e+20
3.11840e+02,3.82185e+20,2.61480e+15,3.82185e+20
3.11850e+02,3.82370e+20,2.61353e+15,3.82370e+20
3.11860e+02,3.82555e+20,2.61227e+15,3.82555e+20
3.11870e+02,3.82740e+20,2.61100e+15,3.82740e+20
3.11880e+02,3.82925e+20,2.60974e+15,3.82925e+20
3.11890e+02,3.83111e+20,2.60848e+15,3.83111e+20
3.11900e+02,3.83296e+20,2.60722e+15,3.83296e+20
3.11910e+02,3.83481e+20,2.60596e+15,3.83481e+20
3.11920e+02,3.83667e+20,2.60470e+15,3.83667e+20
3.11930e+02,3.83853e+20,2.60344e+15,3.83853e+20
3.11940e+02,3.84038e+20,2.60218e+15,3.84038e+20
3.11950e+02,3.84224e+20,2.60092e+15,3.84224e+20
3.11960e+02,3.84410e+20,2.59966e+15,3.84410e+20
3.11970e+02,3.84596e+20,2.59840e+15,3.84596e+20
3.11980e+02,3.84782e+20,2.59715e+15,3.84782e+20
3.11990e+02,3.84968e+20,2.59589e+15,3.84968e+20
3.12000e+02,3.85155e+20,2.59464e+15,3.85155e+20
3.12010e+02,3.85341e+20,2.59338e+15,3.85341e+20
3.12020e+02,3.85528e+20,2.59213e+15,3.85528e+20
3.12030e+02,3.85714e+20,2.59087e+15,3.85714e+20
3.12040e+02,3.85901e+20,2.58962e+15,3.85901e+20
3.12050e+02,3.86087e+20,2.58837e+15,3.86087e+20
3.12060e+02,3.86274e+20,2.58711e+15,3.86274e+20
3.12070e+02,3.86461e+20,2.58586e+15,3.86461e+20
3.12080e+02,3.86648e+20,2.58461e+15,3.86648e+20
3.12090e+02,3.86835e+20,2.58336e+15,3.86835e+20
3.12100e+02,3.87022e+20,2.58211e+15,3.87022e+20
3.12110e+02,3.87210e+20,2.58087e+15,3.87210e+20
3.12120e+02,3.87397e+20,2.57962e+15,3.87397e+20
3.12130e+02,3.87584e+20,2.57837e+15,3.87584e+20
3.12140e+02,3.87772e+20,2.57712e+15,3.87772e+20
3.12150e+02,3.87960e+20,2.57588e+15,3.87960e+20
3.12160e+02,3.88147e+20,2.57463e+15,3.88147e+20
3.12170e+02,3.88335e+20,2.57339e+15,3.88335e+20
3.12180e+02,3.88523e+20,2.57214e+15,3.88523e+20
3.12190e+02,3.88711e+20,2.57090e+15,3.88711e+20
3.12200e+02,3.88899e+20,2.56965e+15,3.88899e+20
3.12210e+02,3.89087e+20,2.56841e+15,3.89087e+20
3.12220e+02,3.89275e+20,2.56717e+15,3.89275e+20
3.12230e+02,3.89464e+20,2.56593e+15,3.89464e+20
3.12240e+02,3.89652e+20,2.56469e+15,3.89652e+20
3.12250e+02,3.89841e+20,2.56345e+15,3.89841e+20
3.12260e+02,3.90029e+20,2.56221e+15,3.90029e+20
3.12270e+02,3.90218e+20,2.56097e+15,3.90218e+20
3.12280e+02,3.90407e+20,2.55973e+15,3.90407e+20
3.12290e+02,3.90596e+20,2.55849e+15,3.90596e+20
3.12300e+02,3.90785e+20,2.55725e+15,3.90785e+20
3.12310e+02,3.90974e+20,2.55602e+15,3.90974e+20
3.12320e+02,3.91163e+20,2.55478e+15,3.91163e+20
3.12330e+02,3.91352e+20,2.55355e+15,3.91352e+20
3.12340e+02,3.91542e+20,2.55231e+15,3.91542e+20
3.12350e+02,3.91731e+20,2.55108e+15,3.91731e+20
3.12360e+02,3.91920e+20,2.54984e+15,3.91920e+20
3.12370e+02,3.92110e+20,2.54861e+15,3.92110e+20
3.12380e+02,3.92300e+20,2.54738e+15,3.92300e+20
3.12390e+02,3.92490e+20,2.54615e+15,3.92490e+20
3.12400e+02,3.92679e+20,2.54492e+15,3.92679e+20
3.12410e+02,3.92869e+20,2.54368e+15,3.92869e+20
3.12420e+02,3.93059e+20,2.54245e+15,3.93059e+20
3.12430e+02,3.93250e+20,2.54123e+15,3.93250e+20
3.12440e+02,3.93440e+20,2.54000e+15,3.93440e+20
3.12450e+02,3.93630e+20,2.53877e+15,3.93630e+20
3.12460e+02,3.93821e+20,2.53754e+15,3.93821e+20
3.12470e+02,3.94011e+20,2.53631e+15,3.94011e+20
3.12480e+02,3.94202e+20,2.53509e+15,3.94202e+20
3.12490e+02,3.94392e+20,2.53386e+15,3.94392e+20
3.12500e+02,3.94583e+20,2.53264e+15,3.94583e+20
3.12510e+02,3.94774e+20,2.53141e+15,3.94774e+20
3.12520e+02,3.94965e+20,2.53019e+15,3.94965e+20
3.12530e+02,3.95156e+20,2.52896e+15,3.95156e+20
3.12540e+02,3.95347e+20,2.52774e+15,3.95347e+20
3.12550e+02,3.95539e+20,2.52652e+15,3.95539e+20
3.12560e+02,3.95730e+20,2.52530e+15,3.95730e+20
3.12570e+02,3.95921e+20,2.52408e+15,3.95921e+20
3.12580e+02,3.96113e+20,2.52286e+15,3.96113e+20
3.12590e+02,3.96304e+20,2.52164e+15,3.96304e+20
3.12600e+02,3.96496e+20,2.52042e+15,3.96496e+20
3.12610e+02,3.96688e+20,2.51920e+15,3.96688e+20
3.12620e+02,3.96880e+20,2.51798e+15,3.96880e+20
3.12630e+02,3.97072e+20,2.51676e+15,3.97072e+20
3.12640e+02,3.97264e+20,2.51555e+15,3.97264e+20
3.12650e+02,3.97456e+20,2.51433e+15,3.97456e+20
3.12660e+02,3.97648e+20,2.51311e+15,3.97648e+20
3.12670e+02,3.97841e+20,2.51190e+15,3.97841e+20
3.12680e+02,3.98033e+20,2.51069e+15,3.98033e+20
3.12690e+02,3.98226e+20,2.50947e+15,3.98226e+20
3.12700e+02,3.98418e+20,2.50826e+15,3.98418e+20
3.12710e+02,3.98611e+20,2.50705e+15,3.98611e+20
3.12720e+02,3.98804e+20,2.50583e+15,3.98804e+20
3.12730e+02,3.98997e+20,2.50462e+15,3.98997e+20
3.12740e+02,3.99190e+20,2.50341e+15,3.99190e+20
3.12750e+02,3.99383e+20,2.50220e+15,3.99383e+20
3.12760e+02,3.99576e+20,2.50099e+15,3.99576e+20
3.12770e+02,3.99769e+20,2.49978e+15,3.99769e+20
3.12780e+02,3.99963e+20,2.49857e+15,3.99963e+20
3.12790e+02,4.00156e+20,2.49737e+15,4.00156e+20
3.12800e+02,4.00350e+20,2.49616e+15,4.00350e+20
3.12810e+02,4.00543e+20,2.49495e+15,4.00543e+20
3.12820e+02,4.00737e+20,2.49374e+15,4.00737e+20
3.12830e+02,4.00931e+20,2.49254e+15,4.00931e+20
3.12840e+02,4.01125e+20,2.49133e+15,4.01125e+20
3.12850e+02,4.01319e+20,2.49013e+15,4.01319e+20
3.12860e+02,4.01513e+20,2.48893e+15,4.01513e+20
3.12870e+02,4.01707e+20,2.48772e+15,4.01707e+20
3.12880e+02,4.01901e+20,2.48652e+15,4.01901e+20
3.12890e+02,4.02096e+20,2.48532e+15,4.02096e+20
3.12900e+02,4.02290e+20,2.48412e+15,4.02290e+20
3.12910e+02,4.02485e+20,2.48292e+15,4.02485e+20
3.12920e+02,4.02679e+20,2.48172e+15,4.02679e+20
3.12930e+02,4.02874e+20,2.48052e+15,4.02874e+20
3.12940e+02,4.03069e+20,2.47932e+15,4.03069e+20
3.12950e+02,4.03264e+20,2.47812e+15,4.03264e+20
3.12960e+02,4.03459e+20,2.47692e+15,4.03459e+20
3.12970e+02,4.03654e+20,2.47572e+15,4.03654e+20
3.12980e+02,4.03849e+20,2.47453e+15,4.03849e+20
3.12990e+02,4.04045e+20,2.47333e+15,4.04045e+20
3.13000e+02,4.04240e+20,2.47213e+15,4.04240e+20
3.13010e+02,4.04436e+20,2.47094e+15,4.04436e+20
3.13020e+02,4.04631e+20,2.46974e+15,4.04631e+20
3.13030e+02,4.04827e+20,2.46855e+15,4.04827e+20
3.13040e+02,4.05023e+20,2.46736e+15,4.05023e+20
3.13050e+02,4.05219e+20,2.46616e+15,4.05219e+20
3.13060e+02,4.05415e+20,2.46497e+15,4.05415e+20
3.13070e+02,4.05611e+20,2.46378e+15,4.05611e+20
3.13080e+02,4.05807e+20,2.46259e+15,4.05807e+20
3.13090e+02,4.06003e+20,2.46140e+15,4.06003e+20
3.13100e+02,4.06199e+20,2.46021e+15,4.06199e+20
3.13110e+02,4.06396e+20,2.45902e+15,4.06396e+20
3.13120e+02,4.06592e+20,2.45783e+15,4.06592e+20
3.13130e+02,4.06789e+20,2.45664e+15,4.06789e+20
3.13140e+02,4.06986e+20,2.45546e+15,4.06986e+20
3.13150e+02,4.07183e+20,2.45427e+15,4.07183e+20
3.13160e+02,4.07379e+20,2.45308e+15,4.07379e+20
3.13170e+02,4.07576e+20,2.45190e+15,4.07576e+20
3.13180e+02,4.07774e+20,2.45071e+15,4.07774e+20
3.13190e+02,4.07971e+20,2.44953e+15,4.07971e+20
3.13200e+02,4.08168e+20,2.44834e+15,4.08168e+20
3.13210e+02,4.08365e+20,2.44716e+15,4.08365e+20
3.13220e+02,4.08563e+20,2.44598e+15,4.08563e+20
3.13230e+02,4.08760e+20,2.44480e+15,4.08760e+20
3.13240e+02,4.08958e+20,2.44361e+15,4.08958e+20
3.13250e+02,4.09156e+20,2.44243e+15,4.09156e+20
3.13260e+02,4.09354e+20,2.44125e+15,4.09354e+20
3.13270e+02,4.09552e+20,2.44007e+15,4.09552e+20
3.13280e+02,4.09750e+20,2.43889e+15,4.09750e+20
3.13290e+02,4.09948e+20,2.43771e+15,4.09948e+20
3.13300e+02,4.10146e+20,2.43654e+15,4.10146e+20
3.13310e+02,4.10344e+20,2.43536e+15,4.10344e+20
3.13320e+02,4.10543e+20,2.43418e+15,4.10543e+20
3.13330e+02,4.10741e+20,2.43300e+15,4.10741e+20
3.13340e+02,4.10940e+20,2.43183e+15,4.10940e+20
3.13350e+02,4.11139e+20,2.43065e+15,4.11139e+20
3.13360e+02,4.11338e+20,2.42948e+15,4.11338e+20
3.13370e+02,4.11536e+20,2.42830e+15,4.11536e+20
3.13380e+02,4.11735e+20,2.42713e+15,4.11735e+20
3.13390e+02,4.11935e+20,2.42596e+15,4.11935e+20
3.13400e+02,4.12134e+20,2.42479e+15,4.12134e+20
3.13410e+02,4.12333e+20,2.42361e+15,4.12333e+20
3.13420e+02,4.12532e+20,2.42244e+15,4.12532e+20
3.13430e+02,4.12732e+20,2.42127e+15,4.12732e+20
3.13440e+02,4.12931e+20,2.42010e+15,4.12931e+20
3.13450e+02,4.13131e+20,2.41893e+15,4.13131e+20
3.13460e+02,4.13331e+20,2.41776e+15,4.13331e+20
3.13470e+02,4.13531e+20,2.41659e+15,4.13531e+20
3.13480e+02,4.13731e+20,2.41543e+15,4.13731e+20
3.13490e+02,4.13931e+20,2.41426e+15,4.13931e+20
3.13500e+02,4.14131e+20,2.41309e+15,4.14131e+20
3.13510e+02,4.14331e+20,2.41193e+15,4.14331e+20
3.13520e+02,4.14531e+20,2.41076e+15,4.14531e+20
3.13530e+02,4.14732e+20,2.40960e+15,4.14732e+20
3.13540e+02,4.14932e+20,2.40843e+15,4.14932e+20
3.13550e+02,4.15133e+20,2.40727e+15,4.15133e+20
3.13560e+02,4.15334e+20,2.40610e+15,4.15334e+20
3.13570e+02,4.15534e+20,2.40494e+15,4.15534e+20
3.13580e+02,4.15735e+20,2.40378e+15,4.15735e+20
3.13590e+02,4.15936e+20,2.40262e+15,4.15936e+20
3.13600e+02,4.16137e+20,2.40146e+15,4.16137e+20
3.13610e+02,4.16339e+20,2.40030e+15,4.16339e+20
3.13620e+02,4.16540e+20,2.39914e+15,4.16540e+20
3.13630e+02,4.16741e+20,2.39798e+15,4.16741e+20
3.13640e+02,4.16943e+20,2.39682e+15,4.16943e+20
3.13650e+02,4.17144e+20,2.39566e+15,4.17144e+20
3.13660e+02,4.17346e+20,2.39450e+15,4.17346e+20
3.13670e+02,4.17548e+20,2.39334e+15,4.17548e+20
3.13680e+02,4.17750e+20,2.39219e+15,4.17750e+20
3.13690e+02,4.17952e+20,2.39103e+15,4.17952e+20
3.13700e+02,4.18154e+20,2.38988e+15,4.18154e+20
3.13710e+02,4.18356e+20,2.38872e+15,4.18356e+20
3.13720e+02,4.18558e+20,2.38757e+15,4.18558e+20
3.13730e+02,4.18760e+20,2.38641e+15,4.18760e+20
3.13740e+02,4.18963e+20,2.38526e+15,4.18963e+20
3.13750e+02,4.19165e+20,2.38411e+15,4.19165e+20
3.13760e+02,4.19368e+20,2.38296e+15,4.19368e+20
3.13770e+02,4.19571e+20,2.38180e+15,4.19571e+20
3.13780e+02,4.19774e+20,2.38065e+15,4.19774e+20
3.13790e+02,4.19977e+20,2.37950e+15,4.19977e+20
3.13800e+02,4.20180e+20,2.37835e+15,4.20180e+20
3.13810e+02,4.20383e+20,2.37720e+15,4.20383e+20
3.13820e+02,4.20586e+20,2.37606e+15,4.20586e+20
3.13830e+02,4.20789e+20,2.37491e+15,4.20789e+20
3.13840e+02,4.20993e+20,2.37376e+15,4.20993e+20
3.13850e+02,4.21196e+20,2.37261e+15,4.21196e+20
3.13860e+02,4.21400e+20,2.37147e+15,4.21400e+20
3.13870e+02,4.21604e+20,2.37032e+15,4.21604e+20
3.13880e+02,4.21807e+20,2.36918e+15,4.21807e+20
3.13890e+02,4.22011e+20,2.36803e+15,4.22011e+20
3.13900e+02,4.22215e+20,2.36689e+15,4.22215e+20
3.13910e+02,4.22419e+20,2.36574e+15,4.22419e+20
3.13920e+02,4.22624e+20,2.36460e+15,4.22624e+20
3.13930e+02,4.22828e+20,2.36346e+15,4.22828e+20
3.13940e+02,4.23032e+20,2.36232e+15,4.23032e+20
3.13950e+02,4.23237e+20,2.36117e+15,4.23237e+20
3.13960e+02,4.23441e+20,2.36003e+15,4.23441e+20
3.13970e+02,4.23646e+20,2.35889e+15,4.23646e+20
3.13980e+02,4.23851e+20,2.35775e+15,4.23851e+20
3.13990e+02,4.24056e+20,2.35661e+15,4.24056e+20
3.14000e+02,4.24261e+20,2.35548e+15,4.24261e+20
3.14010e+02,4.24466e+20,2.35434e+15,4.24466e+20
3.14020e+02,4.24671e+20,2.35320e+15,4.24671e+20
3.14030e+02,4.24876e+20,2.35206e+15,4.24876e+20
3.14040e+02,4.25082e+20,2.35093e+15,4.25082e+20
3.14050e+02,4.25287e+20,2.34979e+15,4.25287e+20
3.14060e+02,4.25493e+20,2.34866e+15,4.25493e+20
3.14070e+02,4.25698e+20,2.34752e+15,4.25698e+20
3.14080e+02,4.25904e+20,2.34639e+15,4.25904e+20
3.14090e+02,4.26110e+20,2.34525e+15,4.26110e+20
3.14100e+02,4.26316e+20,2.34412e+15,4.26316e+20
3.14110e+02,4.26522e+20,2.34299e+15,4.26522e+20
3.14120e+02,4.26728e+20,2.34186e+15,4.26728e+20
3.14130e+02,4.26934e+20,2.34073e+15,4.26934e+20
3.14140e+02,4.27141e+20,2.33959e+15,4.27141e+20
3.14150e+02,4.27347e+20,2.33846e+15,4.27347e+20
3.14160e+02,4.27554e+20,2.33733e+15,4.27554e+20
3.14170e+02,4.27760e+20,2.33621e+15,4.27760e+20
3.14180e+02,4.27967e+20,2.33508e+15,4.27967e+20
3.14190e+02,4.28174e+20,2.33395e+15,4.28174e+20
3.14200e+02,4.28381e+20,2.33282e+15,4.28381e+20
3.14210e+02,4.28588e+20,2.33169e+15,4.28588e+20
3.14220e+02,4.28795e+20,2.33057e+15,4.28795e+20
3.14230e+02,4.29002e+20,2.32944e+15,4.29002e+20
3.14240e+02,4.29210e+20,2.32832e+15,4.29210e+20
3.14250e+02,4.29417e+20,2.32719e+15,4.29417e+20
3.14260e+02,4.29625e+20,2.32607e+15,4.29625e+20
3.14270e+02,4.29832e+20,2.32494e+15,4.29832e+20
3.14280e+02,4.30040e+20,2.32382e+15,4.30040e+20
3.14290e+02,4.30248e+20,2.32270e+15,4.30248e+20
3.14300e+02,4.30456e+20,2.32158e+15,4.30456e+20
3.14310e+02,4.30664e+20,2.32046e+15,4.30664e+20
3.14320e+02,4.30872e+20,2.31933e+15,4.30872e+20
3.14330e+02,4.31080e+20,2.31821e+15,4.31080e+20
3.14340e+02,4.31288e+20,2.31709e+15,4.31288e+20
3.14350e+02,4.31497e+20,2.31597e+15,4.31497e+20
3.14360e+02,4.31705e+20,2.31486e+15,4.31705e+20
3.14370e+02,4.31914e+20,2.31374e+15,4.31914e+20
3.14380e+02,4.32123e+20,2.31262e+15,4.32123e+20
3.14390e+02,4.32332e+20,2.31150e+15,4.32332e+20
3.14400e+02,4.32541e+20,2.31039e+15,4.32541e+20
3.14410e+02,4.32750e+20,2.30927e+15,4.32750e+20
3.14420e+02,4.32959e+20,2.30816e+15,4.32959e+20
3.14430e+02,4.33168e+20,2.30704e+15,4.33168e+20
3.14440e+02,4.33377e+20,2.30593e+15,4.33377e+20
3.14450e+02,4.33587e+20,2.30481e+15,4.33587e+20
3.14460e+02,4.33796e+20,2.30370e+15,4.33796e+20
3.14470e+02,4.34006e+20,2.30259e+15,4.34006e+20
3.14480e+02,4.34216e+20,2.30147e+15,4.34216e+20
3.14490e+02,4.34425e+20,2.30036e+15,4.34425e+20
3.14500e+02,4.34635e+20,2.29925e+15,4.34635e+20
3.14510e+02,4.34845e+20,2.29814e+15,4.34845e+20
3.14520e+02,4.35055e+20,2.29703e+15,4.35055e+20
3.14530e+02,4.35266e+20,2.29592e+15,4.35266e+20
3.14540e+02,4.35476e+20,2.29481e+15,4.35476e+20
3.14550e+02,4.35686e+20,2.29370e+15,4.35686e+20
3.14560e+02,4.35897e+20,2.29260e+15,4.35897e+20
3.14570e+02,4.36108e+20,2.29149e+15,4.36108e+20
3.14580e+02,4.36318e+20,2.29038e+15,4.36318e+20
3.14590e+02,4.36529e+20,2.28928e+15,4.36529e+20
3.14600e+02,4.36740e+20,2.28817e+15,4.36740e+20
3.14610e+02,4.36951e+20,2.28707e+15,4.36951e+20
3.14620e+02,4.37162e+20,2.28596e+15,4.37162e+20
3.14630e+02,4.37374e+20,2.28486e+15,4.37374e+20
3.14640e+02,4.37585e+20,2.28375e+15,4.37585e+20
3.14650e+02,4.37796e+20,2.28265e+15,4.37796e+20
3.14660e+02,4.38008e+20,2.28155e+15,4.38008e+20
3.14670e+02,4.38219e+20,2.28045e+15,4.38219e+20
3.14680e+02,4.38431e+20,2.27934e+15,4.38431e+20
3.14690e+02,4.38643e+20,2.27824e+15,4.38643e+20
3.14700e+02,4.38855e+20,2.27714e+15,4.38855e+20
3.14710e+02,4.39067e+20,2.27604e+15,4.39067e+20
3.14720e+02,4.39279e+20,2.27494e+15,4.39279e+20
