"Time","avg(D+_density)","avg(D_density)","avg(em_density)","avg(ionization_rate)","avg(recombination_rate)"
1.89510e+02,6.37179e+17,1.56838e+18,6.37179e+17,2.90445e-14,9.57249e-22
1.89520e+02,6.37486e+17,1.56762e+18,6.37486e+17,2.90447e-14,9.57247e-22
1.89530e+02,6.37793e+17,1.56686e+18,6.37793e+17,2.90450e-14,9.57245e-22
1.89540e+02,6.38101e+17,1.56611e+18,6.38101e+17,2.90452e-14,9.57244e-22
1.89550e+02,6.38409e+17,1.56535e+18,6.38409e+17,2.90454e-14,9.57242e-22
1.89560e+02,6.38717e+17,1.56460e+18,6.38717e+17,2.90457e-14,9.57240e-22
1.89570e+02,6.39025e+17,1.56384e+18,6.39025e+17,2.90459e-14,9.57238e-22
1.89580e+02,6.39333e+17,1.56309e+18,6.39333e+17,2.90462e-14,9.57237e-22
1.89590e+02,6.39642e+17,1.56234e+18,6.39642e+17,2.90464e-14,9.57235e-22
1.89600e+02,6.39950e+17,1.56158e+18,6.39950e+17,2.90466e-14,9.57233e-22
1.89610e+02,6.40259e+17,1.56083e+18,6.40259e+17,2.90469e-14,9.57232e-22
1.89620e+02,6.40568e+17,1.56008e+18,6.40568e+17,2.90471e-14,9.57230e-22
1.89630e+02,6.40877e+17,1.55933e+18,6.40877e+17,2.90473e-14,9.57228e-22
1.89640e+02,6.41186e+17,1.55857e+18,6.41186e+17,2.90476e-14,9.57226e-22
1.89650e+02,6.41496e+17,1.55782e+18,6.41496e+17,2.90478e-14,9.57225e-22
1.89660e+02,6.41805e+17,1.55707e+18,6.41805e+17,2.90480e-14,9.57223e-22
1.89670e+02,6.42115e+17,1.55632e+18,6.42115e+17,2.90483e-14,9.57221e-22
1.89680e+02,6.42425e+17,1.55557e+18,6.42425e+17,2.90485e-14,9.57219e-22
1.89690e+02,6.42735e+17,1.55482e+18,6.42735e+17,2.90487e-14,9.57218e-22
1.89700e+02,6.43045e+17,1.55407e+18,6.43045e+17,2.90490e-14,9.57216e-22
1.89710e+02,6.43355e+17,1.55332e+18,6.43355e+17,2.90492e-14,9.57214e-22
1.89720e+02,6.43666e+17,1.55257e+18,6.43666e+17,2.90495e-14,9.57212e-22
1.89730e+02,6.43976e+17,1.55182e+18,6.43976e+17,2.90497e-14,9.57211e-22
1.89740e+02,6.44287e+17,1.55107e+18,6.44287e+17,2.90499e-14,9.57209e-22
1.89750e+02,6.44598e+17,1.55032e+18,6.44598e+17,2.90502e-14,9.57207e-22
1.89760e+02,6.44909e+17,1.54958e+18,6.44909e+17,2.90504e-14,9.57205e-22
1.89770e+02,6.45220e+17,1.54883e+18,6.45220e+17,2.90506e-14,9.57204e-22
1.89780e+02,6.45531e+17,1.54808e+18,6.45531e+17,2.90509e-14,9.57202e-22
1.89790e+02,6.45843e+17,1.54734e+18,6.45843e+17,2.90511e-14,9.57200e-22
1.89800e+02,6.46154e+17,1.54659e+18,6.46154e+17,2.90513e-14,9.57199e-22
1.89810e+02,6.46466e+17,1.54584e+18,6.46466e+17,2.90516e-14,9.57197e-22
1.89820e+02,6.46778e+17,1.54510e+18,6.46778e+17,2.90518e-14,9.57195e-22
1.89830e+02,6.47090e+17,1.54435e+18,6.47090e+17,2.90521e-14,9.57193e-22
1.89840e+02,6.47402e+17,1.54361e+18,6.47402e+17,2.90523e-14,9.57192e-22
1.89850e+02,6.47715e+17,1.54286e+18,6.47715e+17,2.90525e-14,9.57190e-22
1.89860e+02,6.48027e+17,1.54212e+18,6.48027e+17,2.90528e-14,9.57188e-22
1.89870e+02,6.48340e+17,1.54138e+18,6.48340e+17,2.90530e-14,9.57186e-22
1.89880e+02,6.48653e+17,1.54063e+18,6.48653e+17,2.90532e-14,9.57185e-22
1.89890e+02,6.48966e+17,1.53989e+18,6.48966e+17,2.90535e-14,9.57183e-22
1.89900e+02,6.49279e+17,1.53915e+18,6.49279e+17,2.90537e-14,9.57181e-22
1.89910e+02,6.49593e+17,1.53840e+18,6.49593e+17,2.90539e-14,9.57179e-22
1.89920e+02,6.49906e+17,1.53766e+18,6.49906e+17,2.90542e-14,9.57178e-22
1.89930e+02,6.50220e+17,1.53692e+18,6.50220e+17,2.90544e-14,9.57176e-22
1.89940e+02,6.50533e+17,1.53618e+18,6.50533e+17,2.90547e-14,9.57174e-22
1.89950e+02,6.50847e+17,1.53544e+18,6.50847e+17,2.90549e-14,9.57172e-22
1.89960e+02,6.51161e+17,1.53470e+18,6.51161e+17,2.90551e-14,9.57171e-22
1.89970e+02,6.51476e+17,1.53396e+18,6.51476e+17,2.90554e-14,9.57169e-22
1.89980e+02,6.51790e+17,1.53322e+18,6.51790e+17,2.90556e-14,9.57167e-22
1.89990e+02,6.52105e+17,1.53248e+18,6.52105e+17,2.90558e-14,9.57166e-22
1.90000e+02,6.52419e+17,1.53174e+18,6.52419e+17,2.90561e-14,9.57164e-22
1.90010e+02,6.52734e+17,1.53100e+18,6.52734e+17,2.90563e-14,9.57162e-22
1.90020e+02,6.53049e+17,1.53026e+18,6.53049e+17,2.90565e-14,9.57160e-22
1.90030e+02,6.53364e+17,1.52952e+18,6.53364e+17,2.90568e-14,9.57159e-22
1.90040e+02,6.53680e+17,1.52878e+18,6.53680e+17,2.90570e-14,9.57157e-22
1.90050e+02,6.53995e+17,1.52805e+18,6.53995e+17,2.90573e-14,9.57155e-22
1.90060e+02,6.54311e+17,1.52731e+18,6.54311e+17,2.90575e-14,9.57153e-22
1.90070e+02,6.54627e+17,1.52657e+18,6.54627e+17,2.90577e-14,9.57152e-22
1.90080e+02,6.54943e+17,1.52584e+18,6.54943e+17,2.90580e-14,9.57150e-22
1.90090e+02,6.55259e+17,1.52510e+18,6.55259e+17,2.90582e-14,9.57148e-22
1.90100e+02,6.55575e+17,1.52437e+18,6.55575e+17,2.90584e-14,9.57146e-22
1.90110e+02,6.55891e+17,1.52363e+18,6.55891e+17,2.90587e-14,9.57145e-22
1.90120e+02,6.56208e+17,1.52289e+18,6.56208e+17,2.90589e-14,9.57143e-22
1.90130e+02,6.56525e+17,1.52216e+18,6.56525e+17,2.90592e-14,9.57141e-22
1.90140e+02,6.56842e+17,1.52143e+18,6.56842e+17,2.90594e-14,9.57139e-22
1.90150e+02,6.57159e+17,1.52069e+18,6.57159e+17,2.90596e-14,9.57138e-22
1.90160e+02,6.57476e+17,1.51996e+18,6.57476e+17,2.90599e-14,9.57136e-22
1.90170e+02,6.57793e+17,1.51922e+18,6.57793e+17,2.90601e-14,9.57134e-22
1.90180e+02,6.58111e+17,1.51849e+18,6.58111e+17,2.90603e-14,9.57133e-22
1.90190e+02,6.58428e+17,1.51776e+18,6.58428e+17,2.90606e-14,9.57131e-22
1.90200e+02,6.58746e+17,1.51703e+18,6.58746e+17,2.90608e-14,9.57129e-22
1.90210e+02,6.59064e+17,1.51630e+18,6.59064e+17,2.90611e-14,9.57127e-22
1.90220e+02,6.59382e+17,1.51556e+18,6.59382e+17,2.90613e-14,9.57126e-22
1.90230e+02,6.59701e+17,1.51483e+18,6.59701e+17,2.90615e-14,9.57124e-22
1.90240e+02,6.60019e+17,1.51410e+18,6.60019e+17,2.90618e-14,9.57122e-22
1.90250e+02,6.60338e+17,1.51337e+18,6.60338e+17,2.90620e-14,9.57120e-22
1.90260e+02,6.60656e+17,1.51264e+18,6.60656e+17,2.90622e-14,9.57119e-22
1.90270e+02,6.60975e+17,1.51191e+18,6.60975e+17,2.90625e-14,9.57117e-22
1.90280e+02,6.61294e+17,1.51118e+18,6.61294e+17,2.90627e-14,9.57115e-22
1.90290e+02,6.61614e+17,1.51045e+18,6.61614e+17,2.90629e-14,9.57113e-22
1.90300e+02,6.61933e+17,1.50972e+18,6.61933e+17,2.90632e-14,9.57112e-22
1.90310e+02,6.62253e+17,1.50900e+18,6.62253e+17,2.90634e-14,9.57110e-22
1.90320e+02,6.62572e+17,1.50827e+18,6.62572e+17,2.90637e-14,9.57108e-22
1.90330e+02,6.62892e+17,1.50754e+18,6.62892e+17,2.90639e-14,9.57106e-22
1.90340e+02,6.63212e+17,1.50681e+18,6.63212e+17,2.90641e-14,9.57105e-22
1.90350e+02,6.63532e+17,1.50608e+18,6.63532e+17,2.90644e-14,9.57103e-22
1.90360e+02,6.63853e+17,1.50536e+18,6.63853e+17,2.90646e-14,9.57101e-22
1.90370e+02,6.64173e+17,1.50463e+18,6.64173e+17,2.90648e-14,9.57100e-22
1.90380e+02,6.64494e+17,1.50391e+18,6.64494e+17,2.90651e-14,9.57098e-22
1.90390e+02,6.64815e+17,1.50318e+18,6.64815e+17,2.90653e-14,9.57096e-22
1.90400e+02,6.65135e+17,1.50245e+18,6.65135e+17,2.90656e-14,9.57094e-22
1.90410e+02,6.65457e+17,1.50173e+18,6.65457e+17,2.90658e-14,9.57093e-22
1.90420e+02,6.65778e+17,1.50101e+18,6.65778e+17,2.90660e-14,9.57091e-22
1.90430e+02,6.66099e+17,1.50028e+18,6.66099e+17,2.90663e-14,9.57089e-22
1.90440e+02,6.66421e+17,1.49956e+18,6.66421e+17,2.90665e-14,9.57087e-22
1.90450e+02,6.66743e+17,1.49883e+18,6.66743e+17,2.90667e-14,9.57086e-22
1.90460e+02,6.67064e+17,1.49811e+18,6.67064e+17,2.90670e-14,9.57084e-22
1.90470e+02,6.67387e+17,1.49739e+18,6.67387e+17,2.90672e-14,9.57082e-22
1.90480e+02,6.67709e+17,1.49666e+18,6.67709e+17,2.90675e-14,9.57080e-22
1.90490e+02,6.68031e+17,1.49594e+18,6.68031e+17,2.90677e-14,9.57079e-22
1.90500e+02,6.68354e+17,1.49522e+18,6.68354e+17,2.90679e-14,9.57077e-22
1.90510e+02,6.68676e+17,1.49450e+18,6.68676e+17,2.90682e-14,9.57075e-22
1.90520e+02,6.68999e+17,1.49378e+18,6.68999e+17,2.90684e-14,9.57073e-22
1.90530e+02,6.69322e+17,1.49306e+18,6.69322e+17,2.90687e-14,9.57072e-22
1.90540e+02,6.69645e+17,1.49234e+18,6.69645e+17,2.90689e-14,9.57070e-22
1.90550e+02,6.69969e+17,1.49162e+18,6.69969e+17,2.90691e-14,9.57068e-22
1.90560e+02,6.70292e+17,1.49090e+18,6.70292e+17,2.90694e-14,9.57067e-22
1.90570e+02,6.70616e+17,1.49018e+18,6.70616e+17,2.90696e-14,9.57065e-22
1.90580e+02,6.70940e+17,1.48946e+18,6.70940e+17,2.90698e-14,9.57063e-22
1.90590e+02,6.71264e+17,1.48874e+18,6.71264e+17,2.90701e-14,9.57061e-22
1.90600e+02,6.71588e+17,1.48802e+18,6.71588e+17,2.90703e-14,9.57060e-22
1.90610e+02,6.71912e+17,1.48730e+18,6.71912e+17,2.90706e-14,9.57058e-22
1.90620e+02,6.72236e+17,1.48658e+18,6.72236e+17,2.90708e-14,9.57056e-22
1.90630e+02,6.72561e+17,1.48587e+18,6.72561e+17,2.90710e-14,9.57054e-22
1.90640e+02,6.72886e+17,1.48515e+18,6.72886e+17,2.90713e-14,9.57053e-22
1.90650e+02,6.73211e+17,1.48443e+18,6.73211e+17,2.90715e-14,9.57051e-22
1.90660e+02,6.73536e+17,1.48372e+18,6.73536e+17,2.90717e-14,9.57049e-22
1.90670e+02,6.73861e+17,1.48300e+18,6.73861e+17,2.90720e-14,9.57047e-22
1.90680e+02,6.74186e+17,1.48228e+18,6.74186e+17,2.90722e-14,9.57046e-22
1.90690e+02,6.74512e+17,1.48157e+18,6.74512e+17,2.90725e-14,9.57044e-22
1.90700e+02,6.74838e+17,1.48085e+18,6.74838e+17,2.90727e-14,9.57042e-22
1.90710e+02,6.75164e+17,1.48014e+18,6.75164e+17,2.90729e-14,9.57040e-22
1.90720e+02,6.75490e+17,1.47942e+18,6.75490e+17,2.90732e-14,9.57039e-22
1.90730e+02,6.75816e+17,1.47871e+18,6.75816e+17,2.90734e-14,9.57037e-22
1.90740e+02,6.76142e+17,1.47800e+18,6.76142e+17,2.90736e-14,9.57035e-22
1.90750e+02,6.76469e+17,1.47728e+18,6.76469e+17,2.90739e-14,9.57034e-22
1.90760e+02,6.76795e+17,1.47657e+18,6.76795e+17,2.90741e-14,9.57032e-22
1.90770e+02,6.77122e+17,1.47586e+18,6.77122e+17,2.90744e-14,9.57030e-22
1.90780e+02,6.77449e+17,1.47515e+18,6.77449e+17,2.90746e-14,9.57028e-22
1.90790e+02,6.77776e+17,1.47443e+18,6.77776e+17,2.90748e-14,9.57027e-22
1.90800e+02,6.78104e+17,1.47372e+18,6.78104e+17,2.90751e-14,9.57025e-22
1.90810e+02,6.78431e+17,1.47301e+18,6.78431e+17,2.90753e-14,9.57023e-22
1.90820e+02,6.78759e+17,1.47230e+18,6.78759e+17,2.90756e-14,9.57021e-22
1.90830e+02,6.79087e+17,1.47159e+18,6.79087e+17,2.90758e-14,9.57020e-22
1.90840e+02,6.79415e+17,1.47088e+18,6.79415e+17,2.90760e-14,9.57018e-22
1.90850e+02,6.79743e+17,1.47017e+18,6.79743e+17,2.90763e-14,9.57016e-22
1.90860e+02,6.80071e+17,1.46946e+18,6.80071e+17,2.90765e-14,9.57014e-22
1.90870e+02,6.80399e+17,1.46875e+18,6.80399e+17,2.90767e-14,9.57013e-22
1.90880e+02,6.80728e+17,1.46804e+18,6.80728e+17,2.90770e-14,9.57011e-22
1.90890e+02,6.81057e+17,1.46733e+18,6.81057e+17,2.90772e-14,9.57009e-22
1.90900e+02,6.81386e+17,1.46662e+18,6.81386e+17,2.90775e-14,9.57007e-22
1.90910e+02,6.81715e+17,1.46591e+18,6.81715e+17,2.90777e-14,9.57006e-22
1.90920e+02,6.82044e+17,1.46521e+18,6.82044e+17,2.90779e-14,9.57004e-22
1.90930e+02,6.82373e+17,1.46450e+18,6.82373e+17,2.90782e-14,9.57002e-22
1.90940e+02,6.82703e+17,1.46379e+18,6.82703e+17,2.90784e-14,9.57001e-22
1.90950e+02,6.83033e+17,1.46309e+18,6.83033e+17,2.90787e-14,9.56999e-22
1.90960e+02,6.83363e+17,1.46238e+18,6.83363e+17,2.90789e-14,9.56997e-22
1.90970e+02,6.83693e+17,1.46167e+18,6.83693e+17,2.90791e-14,9.56995e-22
1.90980e+02,6.84023e+17,1.46097e+18,6.84023e+17,2.90794e-14,9.56994e-22
1.90990e+02,6.84353e+17,1.46026e+18,6.84353e+17,2.90796e-14,9.56992e-22
1.91000e+02,6.84684e+17,1.45956e+18,6.84684e+17,2.90798e-14,9.56990e-22
1.91010e+02,6.85015e+17,1.45885e+18,6.85015e+17,2.90801e-14,9.56988e-22
1.91020e+02,6.85345e+17,1.45815e+18,6.85345e+17,2.90803e-14,9.56987e-22
1.91030e+02,6.85676e+17,1.45745e+18,6.85676e+17,2.90806e-14,9.56985e-22
1.91040e+02,6.86008e+17,1.45674e+18,6.86008e+17,2.90808e-14,9.56983e-22
1.91050e+02,6.86339e+17,1.45604e+18,6.86339e+17,2.90810e-14,9.56981e-22
1.91060e+02,6.86671e+17,1.45534e+18,6.86671e+17,2.90813e-14,9.56980e-22
1.91070e+02,6.87002e+17,1.45463e+18,6.87002e+17,2.90815e-14,9.56978e-22
1.91080e+02,6.87334e+17,1.45393e+18,6.87334e+17,2.90818e-14,9.56976e-22
1.91090e+02,6.87666e+17,1.45323e+18,6.87666e+17,2.90820e-14,9.56974e-22
1.91100e+02,6.87998e+17,1.45253e+18,6.87998e+17,2.90822e-14,9.56973e-22
1.91110e+02,6.88331e+17,1.45183e+18,6.88331e+17,2.90825e-14,9.56971e-22
1.91120e+02,6.88663e+17,1.45112e+18,6.88663e+17,2.90827e-14,9.56969e-22
1.91130e+02,6.88996e+17,1.45042e+18,6.88996e+17,2.90830e-14,9.56968e-22
1.91140e+02,6.89329e+17,1.44972e+18,6.89329e+17,2.90832e-14,9.56966e-22
1.91150e+02,6.89662e+17,1.44902e+18,6.89662e+17,2.90834e-14,9.56964e-22
1.91160e+02,6.89995e+17,1.44832e+18,6.89995e+17,2.90837e-14,9.56962e-22
1.91170e+02,6.90328e+17,1.44762e+18,6.90328e+17,2.90839e-14,9.56961e-22
1.91180e+02,6.90662e+17,1.44693e+18,6.90662e+17,2.90841e-14,9.56959e-22
1.91190e+02,6.90995e+17,1.44623e+18,6.90995e+17,2.90844e-14,9.56957e-22
1.91200e+02,6.91329e+17,1.44553e+18,6.91329e+17,2.90846e-14,9.56955e-22
1.91210e+02,6.91663e+17,1.44483e+18,6.91663e+17,2.90849e-14,9.56954e-22
1.91220e+02,6.91997e+17,1.44413e+18,6.91997e+17,2.90851e-14,9.56952e-22
1.91230e+02,6.92331e+17,1.44344e+18,6.92331e+17,2.90853e-14,9.56950e-22
1.91240e+02,6.92666e+17,1.44274e+18,6.92666e+17,2.90856e-14,9.56948e-22
1.91250e+02,6.93001e+17,1.44204e+18,6.93001e+17,2.90858e-14,9.56947e-22
1.91260e+02,6.93335e+17,1.44135e+18,6.93335e+17,2.90861e-14,9.56945e-22
1.91270e+02,6.93670e+17,1.44065e+18,6.93670e+17,2.90863e-14,9.56943e-22
1.91280e+02,6.94005e+17,1.43995e+18,6.94005e+17,2.90865e-14,9.56941e-22
1.91290e+02,6.94341e+17,1.43926e+18,6.94341e+17,2.90868e-14,9.56940e-22
1.91300e+02,6.94676e+17,1.43856e+18,6.94676e+17,2.90870e-14,9.56938e-22
1.91310e+02,6.95012e+17,1.43787e+18,6.95012e+17,2.90873e-14,9.56936e-22
1.91320e+02,6.95348e+17,1.43717e+18,6.95348e+17,2.90875e-14,9.56935e-22
1.91330e+02,6.95684e+17,1.43648e+18,6.95684e+17,2.90877e-14,9.56933e-22
1.91340e+02,6.96020e+17,1.43579e+18,6.96020e+17,2.90880e-14,9.56931e-22
1.91350e+02,6.96356e+17,1.43509e+18,6.96356e+17,2.90882e-14,9.56929e-22
1.91360e+02,6.96692e+17,1.43440e+18,6.96692e+17,2.90885e-14,9.56928e-22
1.91370e+02,6.97029e+17,1.43371e+18,6.97029e+17,2.90887e-14,9.56926e-22
1.91380e+02,6.97366e+17,1.43302e+18,6.97366e+17,2.90889e-14,9.56924e-22
1.91390e+02,6.97703e+17,1.43232e+18,6.97703e+17,2.90892e-14,9.56922e-22
1.91400e+02,6.98040e+17,1.43163e+18,6.98040e+17,2.90894e-14,9.56921e-22
1.91410e+02,6.98377e+17,1.43094e+18,6.98377e+17,2.90897e-14,9.56919e-22
1.91420e+02,6.98715e+17,1.43025e+18,6.98715e+17,2.90899e-14,9.56917e-22
1.91430e+02,6.99052e+17,1.42956e+18,6.99052e+17,2.90901e-14,9.56915e-22
1.91440e+02,6.99390e+17,1.42887e+18,6.99390e+17,2.90904e-14,9.56914e-22
1.91450e+02,6.99728e+17,1.42818e+18,6.99728e+17,2.90906e-14,9.56912e-22
1.91460e+02,7.00066e+17,1.42749e+18,7.00066e+17,2.90909e-14,9.56910e-22
1.91470e+02,7.00404e+17,1.42680e+18,7.00404e+17,2.90911e-14,9.56908e-22
1.91480e+02,7.00743e+17,1.42611e+18,7.00743e+17,2.90913e-14,9.56907e-22
1.91490e+02,7.01081e+17,1.42542e+18,7.01081e+17,2.90916e-14,9.56905e-22
1.91500e+02,7.01420e+17,1.42473e+18,7.01420e+17,2.90918e-14,9.56903e-22
1.91510e+02,7.01759e+17,1.42404e+18,7.01759e+17,2.90921e-14,9.56902e-22
1.91520e+02,7.02098e+17,1.42336e+18,7.02098e+17,2.90923e-14,9.56900e-22
1.91530e+02,7.02437e+17,1.42267e+18,7.02437e+17,2.90925e-14,9.56898e-22
1.91540e+02,7.02777e+17,1.42198e+18,7.02777e+17,2.90928e-14,9.56896e-22
1.91550e+02,7.03116e+17,1.42130e+18,7.03116e+17,2.90930e-14,9.56895e-22
1.91560e+02,7.03456e+17,1.42061e+18,7.03456e+17,2.90933e-14,9.56893e-22
1.91570e+02,7.03796e+17,1.41992e+18,7.03796e+17,2.90935e-14,9.56891e-22
1.91580e+02,7.04136e+17,1.41924e+18,7.04136e+17,2.90937e-14,9.56889e-22
1.91590e+02,7.04476e+17,1.41855e+18,7.04476e+17,2.90940e-14,9.56888e-22
1.91600e+02,7.04817e+17,1.41787e+18,7.04817e+17,2.90942e-14,9.56886e-22
1.91610e+02,7.05157e+17,1.41718e+18,7.05157e+17,2.90945e-14,9.56884e-22
1.91620e+02,7.05498e+17,1.41650e+18,7.05498e+17,2.90947e-14,9.56882e-22
1.91630e+02,7.05839e+17,1.41581e+18,7.05839e+17,2.90949e-14,9.56881e-22
1.91640e+02,7.06180e+17,1.41513e+18,7.06180e+17,2.90952e-14,9.56879e-22
1.91650e+02,7.06522e+17,1.41445e+18,7.06522e+17,2.90954e-14,9.56877e-22
1.91660e+02,7.06863e+17,1.41376e+18,7.06863e+17,2.90957e-14,9.56875e-22
1.91670e+02,7.07205e+17,1.41308e+18,7.07205e+17,2.90959e-14,9.56874e-22
1.91680e+02,7.07546e+17,1.41240e+18,7.07546e+17,2.90961e-14,9.56872e-22
1.91690e+02,7.07888e+17,1.41171e+18,7.07888e+17,2.90964e-14,9.56870e-22
1.91700e+02,7.08230e+17,1.41103e+18,7.08230e+17,2.90966e-14,9.56869e-22
1.91710e+02,7.08573e+17,1.41035e+18,7.08573e+17,2.90969e-14,9.56867e-22
1.91720e+02,7.08915e+17,1.40967e+18,7.08915e+17,2.90971e-14,9.56865e-22
1.91730e+02,7.09258e+17,1.40899e+18,7.09258e+17,2.90973e-14,9.56863e-22
1.91740e+02,7.09601e+17,1.40831e+18,7.09601e+17,2.90976e-14,9.56862e-22
1.91750e+02,7.09944e+17,1.40763e+18,7.09944e+17,2.90978e-14,9.56860e-22
1.91760e+02,7.10287e+17,1.40695e+18,7.10287e+17,2.90981e-14,9.56858e-22
1.91770e+02,7.10630e+17,1.40627e+18,7.10630e+17,2.90983e-14,9.56856e-22
1.91780e+02,7.10973e+17,1.40559e+18,7.10973e+17,2.90985e-14,9.56855e-22
1.91790e+02,7.11317e+17,1.40491e+18,7.11317e+17,2.90988e-14,9.56853e-22
1.91800e+02,7.11661e+17,1.40423e+18,7.11661e+17,2.90990e-14,9.56851e-22
1.91810e+02,7.12005e+17,1.40355e+18,7.12005e+17,2.90993e-14,9.56849e-22
1.91820e+02,7.12349e+17,1.40287e+18,7.12349e+17,2.90995e-14,9.56848e-22
1.91830e+02,7.12693e+17,1.40220e+18,7.12693e+17,2.90997e-14,9.56846e-22
1.91840e+02,7.13038e+17,1.40152e+18,7.13038e+17,2.91000e-14,9.56844e-22
1.91850e+02,7.13382e+17,1.40084e+18,7.13382e+17,2.91002e-14,9.56842e-22
1.91860e+02,7.13727e+17,1.40017e+18,7.13727e+17,2.91005e-14,9.56841e-22
1.91870e+02,7.14072e+17,1.39949e+18,7.14072e+17,2.91007e-14,9.56839e-22
1.91880e+02,7.14417e+17,1.39881e+18,7.14417e+17,2.91009e-14,9.56837e-22
1.91890e+02,7.14763e+17,1.39814e+18,7.14763e+17,2.91012e-14,9.56836e-22
1.91900e+02,7.15108e+17,1.39746e+18,7.15108e+17,2.91014e-14,9.56834e-22
1.91910e+02,7.15454e+17,1.39679e+18,7.15454e+17,2.91017e-14,9.56832e-22
1.91920e+02,7.15800e+17,1.39611e+18,7.15800e+17,2.91019e-14,9.56830e-22
1.91930e+02,7.16146e+17,1.39544e+18,7.16146e+17,2.91021e-14,9.56829e-22
1.91940e+02,7.16492e+17,1.39476e+18,7.16492e+17,2.91024e-14,9.56827e-22
1.91950e+02,7.16838e+17,1.39409e+18,7.16838e+17,2.91026e-14,9.56825e-22
1.91960e+02,7.17185e+17,1.39342e+18,7.17185e+17,2.91029e-14,9.56823e-22
1.91970e+02,7.17531e+17,1.39274e+18,7.17531e+17,2.91031e-14,9.56822e-22
1.91980e+02,7.17878e+17,1.39207e+18,7.17878e+17,2.91033e-14,9.56820e-22
1.91990e+02,7.18225e+17,1.39140e+18,7.18225e+17,2.91036e-14,9.56818e-22
1.92000e+02,7.18572e+17,1.39072e+18,7.18572e+17,2.91038e-14,9.56816e-22
1.92010e+02,7.18920e+17,1.39005e+18,7.18920e+17,2.91041e-14,9.56815e-22
1.92020e+02,7.19267e+17,1.38938e+18,7.19267e+17,2.91043e-14,9.56813e-22
1.92030e+02,7.19615e+17,1.38871e+18,7.19615e+17,2.91046e-14,9.56811e-22
1.92040e+02,7.19963e+17,1.38804e+18,7.19963e+17,2.91048e-14,9.56809e-22
1.92050e+02,7.20311e+17,1.38737e+18,7.20311e+17,2.91050e-14,9.56808e-22
1.92060e+02,7.20659e+17,1.38670e+18,7.20659e+17,2.91053e-14,9.56806e-22
1.92070e+02,7.21008e+17,1.38603e+18,7.21008e+17,2.91055e-14,9.56804e-22
1.92080e+02,7.21356e+17,1.38536e+18,7.21356e+17,2.91058e-14,9.56802e-22
1.92090e+02,7.21705e+17,1.38469e+18,7.21705e+17,2.91060e-14,9.56801e-22
1.92100e+02,7.22054e+17,1.38402e+18,7.22054e+17,2.91062e-14,9.56799e-22
1.92110e+02,7.22403e+17,1.38335e+18,7.22403e+17,2.91065e-14,9.56797e-22
1.92120e+02,7.22752e+17,1.38268e+18,7.22752e+17,2.91067e-14,9.56796e-22
1.92130e+02,7.23101e+17,1.38201e+18,7.23101e+17,2.91070e-14,9.56794e-22
1.92140e+02,7.23451e+17,1.38135e+18,7.23451e+17,2.91072e-14,9.56792e-22
1.92150e+02,7.23801e+17,1.38068e+18,7.23801e+17,2.91074e-14,9.56790e-22
1.92160e+02,7.24151e+17,1.38001e+18,7.24151e+17,2.91077e-14,9.56789e-22
1.92170e+02,7.24501e+17,1.37934e+18,7.24501e+17,2.91079e-14,9.56787e-22
1.92180e+02,7.24851e+17,1.37868e+18,7.24851e+17,2.91082e-14,9.56785e-22
1.92190e+02,7.25202e+17,1.37801e+18,7.25202e+17,2.91084e-14,9.56783e-22
1.92200e+02,7.25552e+17,1.37735e+18,7.25552e+17,2.91086e-14,9.56782e-22
1.92210e+02,7.25903e+17,1.37668e+18,7.25903e+17,2.91089e-14,9.56780e-22
1.92220e+02,7.26254e+17,1.37601e+18,7.26254e+17,2.91091e-14,9.56778e-22
1.92230e+02,7.26605e+17,1.37535e+18,7.26605e+17,2.91094e-14,9.56776e-22
1.92240e+02,7.26956e+17,1.37468e+18,7.26956e+17,2.91096e-14,9.56775e-22
1.92250e+02,7.27308e+17,1.37402e+18,7.27308e+17,2.91099e-14,9.56773e-22
1.92260e+02,7.27660e+17,1.37336e+18,7.27660e+17,2.91101e-14,9.56771e-22
1.92270e+02,7.28011e+17,1.37269e+18,7.28011e+17,2.91103e-14,9.56769e-22
1.92280e+02,7.28363e+17,1.37203e+18,7.28363e+17,2.91106e-14,9.56768e-22
1.92290e+02,7.28716e+17,1.37137e+18,7.28716e+17,2.91108e-14,9.56766e-22
1.92300e+02,7.29068e+17,1.37070e+18,7.29068e+17,2.91111e-14,9.56764e-22
1.92310e+02,7.29421e+17,1.37004e+18,7.29421e+17,2.91113e-14,9.56763e-22
1.92320e+02,7.29773e+17,1.36938e+18,7.29773e+17,2.91115e-14,9.56761e-22
1.92330e+02,7.30126e+17,1.36872e+18,7.30126e+17,2.91118e-14,9.56759e-22
1.92340e+02,7.30479e+17,1.36806e+18,7.30479e+17,2.91120e-14,9.56757e-22
1.92350e+02,7.30832e+17,1.36739e+18,7.30832e+17,2.91123e-14,9.56756e-22
1.92360e+02,7.31186e+17,1.36673e+18,7.31186e+17,2.91125e-14,9.56754e-22
1.92370e+02,7.31539e+17,1.36607e+18,7.31539e+17,2.91128e-14,9.56752e-22
1.92380e+02,7.31893e+17,1.36541e+18,7.31893e+17,2.91130e-14,9.56750e-22
1.92390e+02,7.32247e+17,1.36475e+18,7.32247e+17,2.91132e-14,9.56749e-22
1.92400e+02,7.32601e+17,1.36409e+18,7.32601e+17,2.91135e-14,9.56747e-22
